id_file,text,tokens,con_id,resume
ENC_U_4590640724025656709,levantar la voz con respeto y exigir.,"['levantar', ' voz', ' respeto', ' exigir']",705,Reciprocidad-Redes
ENC_U_4590640724025656709,valorar y respetar al prójimo,"['valorar', ' respetar', ' proximo']",706,Inclusión y Diversidad
ENC_U_4590590344808046482,generar proyectos para mejorar población y el entorno.,"['generar', ' proyectos', ' mejorar', ' poblacion', ' entorno']",713,Autocuidado y Salud
ENC_U_4590590344808046482,cuidar las áreas verdes y el entorno en el que viven.,"['cuidar', ' areas', ' verdes', ' entorno', ' viven']",714,Sustentabilidad Ambiental
ENC_U_4590482268411461544,dar una educación de calidad.,"['dar', ' educacion', ' calidad']",717,Educación y autoeducación
ENC_U_4590482268411461544,cumplir con nuestro deber cívico.,"['cumplir', ' deber', ' civico']",718,Voluntariado
ENC_U_4590482268411461544,"ser consecuente con valores, respeto y tolerar.","['ser', ' consecuente', ' valores', ' respeto', ' tolerar']",719,Reciprocidad-Redes
ENC_U_4589904362616110541,participación en procesos de elecciones,"['participacion', ' procesos', ' elecciones']",720,Participacion
ENC_U_4589904362616110541,mayor participación ciudadana,"['mayor', ' participacion', ' ciudadana']",722,Participacion
ENC_U_4589904362616110541,concientización cívica y medio ambiental,"['concientización', ' civica', ' medio', ' ambiental']",723,Sustentabilidad Ambiental
ENC_U_4589859810113693597,"actuando y promoviendo la dignidad, el respeto y la tolerancia","['actuando', ' promoviendo', ' dignidad', ' respeto', ' tolerancia']",726,Reciprocidad-Redes
ENC_U_4589859810113693597,aprovechando las instancias de participación ciudadana,"['aprovechando', ' instancias', ' participacion', ' ciudadana']",727,Participacion
ENC_U_4589859810113693597,no dejando nunca de educar,"['dejando', ' nunca', ' educar']",728,Educación y autoeducación
ENC_U_4589855080112432142,trabajando,['trabajando'],729,Trabajo
ENC_U_4589855080112432142,aprovechando las instancias de participación ciudadana.,"['aprovechando', ' instancias', ' participacion', ' ciudadana']",733,Participacion
ENC_U_4589852312913746157,orientar respecto de las vulneraciones de derechos de niños y violencia en el pollo.,"['orientar', ' respecto', ' vulneraciones', ' derechos', ' ninos', ' violencia', ' pollo']",735,Combatir Delincuencia
ENC_U_4589852312913746157,contribuir desde la solidaridad al preocuparse y empatizar con otros.,"['contribuir', ' solidaridad', ' preocuparse', ' empatizar']",737,Voluntariado
ENC_U_4589836250119559221,"respetando y valorando la democracia y la institucionalidad del país, ","['respetando', ' valorando', ' democracia', ' institucionalidad', ' pais']",741,Inclusión y Diversidad
ENC_U_4589834640119823143,"Promoviendo la tolerancia, la responsabilidad y el respeto","['promoviendo', ' tolerancia', ' responsabilidad', ' respeto']",744,Reciprocidad-Redes
ENC_U_4589831283295591009,emprendimientos para mejorar calidad de vida y de la comuna,"['emprendimientos', ' mejorar', ' calidad', ' vida', ' comuna']",745,Autocuidado y Salud
ENC_U_4589743334122620916,la transparencia desde y hacia toda persona castigar con mano dura toda mala obra desde el rico hasta el pobre.,"['transparencia', ' hacia', ' toda', ' persona', ' castigar', ' mano', ' dura', ' toda', ' mala', ' obra', ' rico', ' pobre']",747,Confianza en las instituciones
ENC_U_4589743334122620916,ir a votar para cambiar la constitución,"['ir', ' votar', ' cambiar', ' constitucion']",749,Participacion
ENC_U_4589243046316178725,asistir a votar para sentirse parte de las decisiones del país,"['asistir', ' votar', ' sentirse', ' parte', ' decisiones', ' pais']",760,Participacion
ENC_U_4589243046316178725,lograr comunicarnos con respeto,"['lograr', ' comunicarnos', ' respeto']",762,Reciprocidad-Redes
ENC_U_4587251650116587242,ir a votar siempre,"['ir', ' votar', ' siempre']",769,Participacion
ENC_U_4587249200119823470,apoyando a los hijos mientras encuentran trabajo,"['apoyando', ' hijos', ' mientras', ' encuentran', ' trabajo']",774,Educación y autoeducación
ENC_U_4586491218806116152,Votar a conciencia para al menos criticar y exigir con al menos una contribución como ciudadano.,"['votar', ' conciencia', ' menos', ' criticar', ' exigir', ' menos', ' contribucion', ' ciudadano']",792,Participacion
ENC_U_4586488698803711690,mayor participación social,"['mayor', ' participacion', ' social']",793,Participacion
ENC_U_4586488698803711690,ayudaría a frenar la delincuencia.,"['ayudarla', ' frenar', ' delincuencia']",797,Combatir Delincuencia
ENC_U_4586485408806598078,daría un poco de educación y entregaría valores,"['daria', ' educacion', ' entregara', ' valores']",801,Educación y autoeducación
ENC_U_4586479448807808260,"respeto, tolerancia, empatía","['respeto', ' tolerancia', ' empata']",802,Reciprocidad-Redes
ENC_U_4586479448807808260,siempre tener conversaciones de respeto,"['siempre', ' tener', ' conversaciones', ' respeto']",804,Reciprocidad-Redes
ENC_U_4586479448807808260,proponer y crear; contribuir y no destruir,"['proponer', ' crear', ' contribuir', ' destruir']",805,Voluntariado
ENC_U_4586474008808092027,generar redes de apoyo y asi mantenerse comunicado con vecino y comunidad en general,"['generar', ' redes', ' apoyo', ' asi', ' mantenerse', ' comunicado', ' vecino', ' comunidad', ' general']",807,Participacion
ENC_U_4586458149612715520,educar,['educar'],814,Educación y autoeducación
ENC_U_4586449988807800573,Mas responsabilidad de los padres con los hijos,"['mas', ' responsabilidad', ' padres', ' hijos']",817,Educación y autoeducación
ENC_U_4586449988807800573,Mas respeto,"['mas', ' respeto']",818,Reciprocidad-Redes
ENC_U_4586442588801750152,respetar a los vecinos,"['respetar', ' vecinos']",822,Inclusión y Diversidad
ENC_U_4586442588801750152,cuidar entorno (lugares de esparcimiento ),"['cuidar', ' entorno', ' lugares', ' esparcimiento']",823,Sustentabilidad Ambiental
ENC_U_4586439158808046361,mantener el respeto y la tolerancia,"['mantener', ' respeto', ' tolerancia']",830,Reciprocidad-Redes
ENC_U_4586426590158387905,informar traspasar valores y principios a nuestros hijos.,"['informar', ' traspasar', ' valores', ' principios', ' hijos']",834,Educación y autoeducación
ENC_U_4586421798805372705,aun trabajo para tener un mejor vivir con mi familia,"['aun', ' trabajo', ' tener', ' mejor', ' vivir', ' familia']",837,Autocuidado y Salud
ENC_U_4586417398808884575,cuido de mis nietos para que mis hijos puedan trabajar,"['cuido', ' nietos', ' hijos', ' puedan', ' trabajar']",841,Educación y autoeducación
ENC_U_4586414210117530551,educar a los demas,"['educar', ' demas']",849,Educación y autoeducación
ENC_U_4586399810114240340,educando una sociedad mejor y respetada ,"['educando', ' sociedad', ' mejor', ' respetada']",853,Autocuidado y Salud
ENC_U_4586399810114240340,pago de impuestos,"['pago', ' impuestos']",855,Trabajo
ENC_U_4586367698807135663,votar,['votar'],857,Participacion
ENC_U_4586264720158215850,informar y traspasar valor a nuestros hijos.,"['informar', ' traspasar', ' valor', ' hijos']",866,Educación y autoeducación
ENC_U_4586256571194881745,educarse para educar / salir de la ignorancia,"['educarse', ' educar', ' salir', ' ignorancia']",871,Educación y autoeducación
ENC_U_4586251311197400028,"no - la dignidad de otros, si es que dan su punto de vista, empatizar con el otro. poder unirse y cuidar al otro. se sienten -. ","['dignidad', ' si', ' dan', ' punto', ' vista', ' empatizar', ' poder', ' unirse', ' cuidar', ' sienten']",878,Sustentabilidad Ambiental
ENC_U_4585584360118474897,participación social,"['participacion', ' social']",891,Participacion
ENC_U_4585584360118474897,informarse e informar ,"['informarse', ' informar']",892,Educación y autoeducación
ENC_U_4585584360118474897,votar en elecciones ,"['votar', ' elecciones']",893,Participacion
ENC_U_4585583170114007854,"enseñar a mis hijos, no apoyar a los jovenes que destruyen, educados para enseñarles como se piden las cosas.","['enseñar', ' hijos', ' apoyar', ' jovenes', ' destruyen', ' educados', ' enseñarles', ' piden', ' cosas']",896,Educación y autoeducación
ENC_U_4585583170114007854,informarme mejor del acontecer nacional.,"['informarme', ' mejor', ' acontecer', ' nacional']",897,Autocuidado y Salud
ENC_U_4585571060112135033,"ir a votar , sino despues no pueden quejarse","['ir', ' votar', ' sino', ' despues', ' pueden', ' quejarse']",903,Participacion
ENC_U_4585571060112135033,promover una nueva constitucion ,"['promover', ' nueva', ' constitucion']",904,Protesta Social
ENC_U_4585562190155609707,participando activamente de las organizaciones sociales.,"['participando', ' activamente', ' organizaciones', ' sociales']",905,Protesta Social
ENC_U_4585562190155609707,siendo empático y respetando.,"['siendo', ' empático', ' respetando']",909,Inclusión y Diversidad
ENC_U_4585534500153194244,participacion en procesos eleccionario,"['participacion', ' procesos', ' eleccionario']",918,Participacion
ENC_U_4585503983291991259,ir a votar,"['ir', ' votar']",926,Participacion
ENC_U_4585439518806149254,trabajar consciente en ámbito de salud. dar al pueblo cierta atención de calidad.,"['trabajar', ' consciente', ' ambito', ' salud', ' dar', ' pueblo', ' cierta', ' atencion', ' calidad']",930,Autocuidado y Salud
ENC_U_4585343473296534839,trabajando ,['trabajando'],931,Trabajo
ENC_U_4585343473296534839,respetar a la autoridad de los padres,"['respetar', ' autoridad', ' padres']",933,Inclusión y Diversidad
ENC_U_4585343473296534839,tener una participación activa ,"['tener', ' participacion', ' activa']",934,Participacion
ENC_U_4585343473296534839,informarse ,['informarse'],935,Educación y autoeducación
ENC_U_4585340923298150210,enseñando valores y principios.,"['enseñando', ' respeto']",938,Reciprocidad-Redes
ENC_U_4585338453294314520,ser mas participativos en reuniones sociales,"['ser', ' mas', ' participativos', ' reuniones', ' sociales']",943,Protesta Social
ENC_U_4585336323292172034,criar hijos con valores,"['criar', ' hijos', ' valores']",945,Educación y autoeducación
ENC_U_4585336323292172034,mayor y mejor comunicación familiar,"['mayor', ' mejor', ' comunicacion', ' familiar']",946,Autocuidado y Salud
ENC_U_4584588770119137241,votar (voto obligatorio),"['votar', ' voto', ' obligatorio']",951,Participacion
ENC_U_4584588770119137241,cambio generacional de políticos,"['cambio', ' generacional', ' politicos']",953,Confianza en las instituciones
ENC_U_4584443720118351917,votar en las elecciones,"['votar', ' elecciones']",958,Participacion
ENC_U_4584412065317688074,"ser cortés, educarse, respetar a los demás","['ser', ' cortes', ' educarse', ' respetar', ' demas']",959,Inclusión y Diversidad
ENC_U_4583809919799106289,"como familia, inculcar principios,  respeto, dignidad.","['familia', ' inculcar', ' principios', ' respeto', ' dignidad']",962,Reciprocidad-Redes
ENC_U_4583809919799106289,cuidado de nuestras organizaciones sociales.,"['cuidado', ' organizaciones', ' sociales']",965,Protesta Social
ENC_U_4583808049797360835,dedicarme a mis hijos y apoyar al comité.,"['dedicarme', ' hijos', ' apoyar', ' comite']",968,Educación y autoeducación
ENC_U_4583754409109311012,ver con optimismo la oportunidad de construir un mejor pais para todos y todas,"['ver', ' optimismo', ' oportunidad', ' construir', ' mejor', ' pais', ' todas']",975,Autocuidado y Salud
ENC_U_4583722330113812045,ser mejor persona,"['ser', ' mejor', ' persona']",976,Autocuidado y Salud
ENC_U_4583722330113812045,ir a votar,"['ir', ' votar']",978,Participacion
ENC_U_4583680804917314189,educar a los niños desde la casa,"['educar', ' ninos', ' casa']",990,Educación y autoeducación
ENC_U_4583680804917314189,"ser responsable, ordenados, limpios, una enseñanza deben ser entregadas a los hijos.","['ser', ' responsable', ' ordenados', ' limpios', ' ensenanza', ' deben', ' ser', ' entregadas', ' hijos']",991,Educación y autoeducación
ENC_U_4583673074918020963,votar en las elecciones que sean convocadas,"['votar', ' elecciones', ' convocadas']",993,Participacion
ENC_U_4583661320117612497,ir a votar en las proximas elecciones,"['ir', ' votar', ' proximas', ' elecciones']",1000,Participacion
ENC_U_4583661320117612497,respeto a los demas,"['respeto', ' demas']",1001,Reciprocidad-Redes
ENC_U_4581259708804217105,informarse antes de divulgar informacion,"['informarse', ' divulgar', ' informacion']",1003,Educación y autoeducación
ENC_U_4581259708804217105,cumplir con mi deber civico,"['cumplir', ' deber', ' civico']",1005,Voluntariado
ENC_U_4581256368806624193,participación y cumplimiento con deber cívico,"['participacion', ' cumplimiento', ' deber', ' civico']",1007,Participacion
ENC_U_4581256368806624193,ser activa en organizaciones sociales,"['ser', ' activa', ' organizaciones', ' sociales']",1008,Protesta Social
ENC_U_4581256368806624193,dejar buenos hijos para este mundo,"['dejar', ' buenos', ' hijos', ' mundo']",1011,Educación y autoeducación
ENC_U_4581249218804917410,informarse bien,"['informarse', ' bien']",1012,Educación y autoeducación
ENC_U_4581249218804917410,votar con conocimiento,"['votar', ' conocimiento']",1015,Participacion
ENC_U_4581234538805204731,votar de manera consciente y responsable,"['votar', ' manera', ' consciente', ' responsable']",1022,Participacion
ENC_U_4581234538805204731,esfuerzo por informarse adecuadamente,"['esfuerzo', ' informarse', ' adecuadamente']",1026,Educación y autoeducación
ENC_U_4581214658806929573,educación en familia ,"['educacion', ' familia']",1027,Educación y autoeducación
ENC_U_4581214658806929573,contribuir con los más necesitados,"['contribuir', ' mas', ' necesitados']",1028,Voluntariado
ENC_U_4581092274751913465,mejorarse y salir adelante trabajando.,"['mejorarse', ' salir', ' adelante', ' trabajando']",1037,Trabajo
ENC_U_4581092274751913465,mejorar la tolerancia.,"['mejorar', ' tolerancia']",1041,Autocuidado y Salud
ENC_U_4581056888807529809,"enseño a mis hijos a trabajar, enseño valores y que las cosas se ganan con esfuerzo","['enseño', ' hijos', ' trabajar', ' enseño', ' valores', ' cosas', ' ganan', ' esfuerzo']",1055,Educación y autoeducación
ENC_U_4581056888807529809,trabajar y manifestarse.- votar,"['trabajar', ' manifestarse', ' votar']",1056,Participacion
ENC_U_4581052358806287783,votar cuando se necesita.,"['votar', ' necesita']",1058,Participacion
ENC_U_4581040094805893253,Trabajar en comunidad,"['trabajar', ' comunidad']",1062,Participacion
ENC_U_4581040094805893253,Cumplir con nuestro deber,"['cumplir', ' deber']",1064,Voluntariado
ENC_U_4581040094805893253,Respetar los ideales,"['respetar', ' ideales']",1065,Inclusión y Diversidad
ENC_U_4581036468691693815,ser mejor persona para dar mas cordialidad,"['ser', ' mejor', ' persona', ' dar', ' mas', ' cordialidad']",1069,Autocuidado y Salud
ENC_U_4581036468691693815,"tratar de seguir aportando en el trabajo y mantener valores, falta solidaridad","['tratar', ' seguir', ' aportando', ' trabajo', ' mantener', ' valores', ' falta', ' solidaridad']",1070,Voluntariado
