id,date,init_time,end_time,location,address,comuna_id,n_members,group_name,valid
enc_u_4590653684027679082,2020-02-03 00:00:00,17:30:00,21:50:00,casa particular francisco navarrete m.,"mana 101, sitio5, sector la pampa, alto hospicio",1107,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4590640724025656709,2020-02-20 00:00:00,13:00:00,15:30:00,municipalidad de huara,vicuna mescano s/n,1404,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4590636361192585178,2020-01-29 00:00:00,11:30:00,13:20:00,liceo nibaldo sepulveda,calle san martin 360,16205,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4590590344808046482,2020-02-29 00:00:00,18:30:00,22:00:00,junta de vecinos inti ray,av. quetena poniente 3064,2201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4590482268411461544,2020-02-03 00:00:00,12:30:00,00:00:00,jardin infantil anakena,tamarugal ndeg4037,1101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4589904362616110541,2020-02-25 00:00:00,18:00:00,20:30:00,biblioteca alto hospicio,los nogales #3221,1107,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4589859810113693597,2020-02-13 00:00:00,10:10:00,11:30:00,municipalidad de chol chol,jose joaquin perez 449,9121,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4589855080112432142,2020-02-21 00:00:00,10:00:00,12:30:00,municipalidad de collipulli,av. saavedra sur n 1355,9202,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4589852312913746157,2020-02-03 00:00:00,10:00:00,12:00:00,centro de hombres,sur #865 6deg piso of. 6,7101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4589836250119559221,2020-02-26 00:00:00,10:00:00,12:00:00,municipalidad de loncoche,"bulnes n 385, loncoche ",9109,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4589834640119823143,2020-02-05 00:00:00,10:20:00,12:00:00,municipalidad de teodoro schmidt,balmaceda ndeg 410,9117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4589831283295591009,2020-02-28 00:00:00,10:30:00,12:50:00,sal consejo municipalidad san juan costa,puaucho 5/n,10306,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4589743334122620916,2020-02-27 00:00:00,00:00:00,00:00:00,los copaos del romero,parcela 31-g,4101,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4589734134127601093,2020-02-27 00:00:00,00:00:00,00:00:00,cajon del romero,cajon del romero parcela 316,4101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4589726880156182198,2020-02-25 00:00:00,19:30:00,13:00:00,capilla palquico,palquico s/n,5404,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4589243046316178725,2020-02-28 00:00:00,13:00:00,14:40:00,centro medico dental,latorre 2356,2101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4587273420117275099,2020-02-28 00:00:00,11:00:00,13:00:00,sede comunidad indigena gregorio quinquinao,sector loucoche chico,1,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4587251650116587242,2020-02-24 00:00:00,19:00:00,21:30:00,,pasaje ayquina #8950,2101,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4587249200119823470,2020-02-24 00:00:00,10:00:00,11:40:00,oficina provincial de bienes nacionales de calama,,2201,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4587169770116805949,2020-02-25 00:00:00,10:00:00,12:00:00,municipalidad saavedra,ejercito1424,9116,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4587085620155602237,2020-02-25 00:00:00,10:30:00,13:00:00,capilla palquiro,polquino s/n,5404,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4587083220151144696,2020-02-21 00:00:00,09:30:00,11:15:00,j.s. ul. nueva concepcion unichs,chacabuco 329,5501,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4586491218806116152,2020-01-29 00:00:00,18:00:00,19:53:00,gobernacion de maipo,freire 493 san bernardo,13401,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4586488698803711690,2020-02-10 00:00:00,10:00:00,12:00:00,gobernacion,plaza san bernardo gobernacion maipo,13401,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4586485408806598078,2020-02-25 00:00:00,18:00:00,20:30:00,gobernacion,san bernardo (plaza) gobernacion maipo,13401,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4586479448807808260,2020-02-14 00:00:00,10:00:00,11:20:00,instituto profesional aiep,san jose,13401,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4586474008808092027,2020-02-14 00:00:00,11:20:00,12:56:00,"instituto profesional aiep, sede san bernardo ",san jose 672,13401,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4586458149612715520,2020-02-02 00:00:00,10:00:00,12:30:00,salon de cultura,regudor mar 362,4101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4586449988807800573,2020-02-26 00:00:00,18:20:00,20:30:00,junta de vecinos,valle de lluvia,13401,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4586442588801750152,2020-02-26 00:00:00,18:30:00,19:53:00,junta de vecinos,eloisa dias #0623,13401,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4586439158808046361,2020-02-26 00:00:00,18:30:00,20:00:00,sede social,eloisa diaz 0625,13401,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4586426590158387905,2020-02-14 00:00:00,11:30:00,13:00:00,club union peregua,"calle estadio, peregua",5404,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4586421798805372705,2020-02-20 00:00:00,18:30:00,20:00:00,casa habitacional,amanecer e-4,13403,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4586417398808884575,2020-02-19 00:00:00,19:00:00,21:05:00,casa habitacional,amanecer e-4,13403,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4586414210117530551,2020-02-26 00:00:00,11:00:00,13:00:00,municipalidad de loncoche,bulnes #385,9109,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4586399810114240340,2020-02-27 00:00:00,10:00:00,11:30:00,seremi de bienes nacionales,arturo prat n 535,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4586367698807135663,2020-02-22 00:00:00,15:00:00,00:00:00,sede social -,-,4305,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4586265980156838594,2020-02-14 00:00:00,13:30:00,15:15:00,sede drian ortiz ,la        ndeg 337,5402,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4586264720158215850,2020-02-14 00:00:00,11:30:00,13:15:00,club alianzas pedeguz,calle estadio s/n,5404,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4586262800153923340,2020-02-14 00:00:00,09:30:00,11:15:00,sede adrian ortiz,la lumbren ndeg337 cabildo,5402,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4586256571194881745,2019-11-29 00:00:00,11:00:00,12:50:00,centro comunitario y educativo municipal nuevo amanecer,londres 670,5804,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4586251311197400028,2019-11-29 00:00:00,11:00:00,12:05:00,"centro comunitario y educativo municipal ""nuevo amanecer""",lonalus #670,5804,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4586236930111288942,2020-02-26 00:00:00,10:00:00,12:00:00,municipalidad de loncoche,bulnes ndeg385,9109,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4586209140617864134,2020-02-25 00:00:00,18:00:00,20:10:00,la tirana,junta de vecinos huertos familiares,1401,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4586195684806116485,2020-02-26 00:00:00,15:15:00,16:00:00,gobernacion tierra del fuego,zavattaro #525,12301,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585584360118474897,2020-02-26 00:00:00,10:00:00,12:00:00,municipalidad de loncoche,bulnes n 385,9109,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585583170114007854,2020-02-26 00:00:00,11:00:00,13:00:00,municipalidad de loncoche ,bulnes #385 ,9109,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585571060112135033,2020-02-26 00:00:00,10:00:00,12:00:00,municipalidad de loncoche,beulnes no385,9109,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585562190155609707,2020-02-14 00:00:00,09:30:00,11:00:00,teatro municipal cabildo,cabildo,5402,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4585548639021281101,2020-02-26 00:00:00,11:30:00,13:00:00,salon edificio consistorial 3deg piso,avenida o'higgins # 641,10108,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4585538509025300483,2020-02-28 00:00:00,11:30:00,13:10:00,salon edificio consistorial 3degpiso ,avenida ohiggins 641,10108,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4585534500153194244,2020-02-14 00:00:00,08:00:00,09:30:00,teatro municipal cabildo,lautaro s/n,5402,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585503983291991259,2020-02-25 00:00:00,10:26:00,12:00:00,sindicato de supervisores de codelco,nueva norte #1391,2201,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4585439518806149254,2020-02-22 00:00:00,15:00:00,17:30:00,casa particular,cari 3478,2201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585343473296534839,2020-02-25 00:00:00,18:00:00,19:00:00,restaurant la tenga ,atacama 661,3101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4585340923298150210,2020-02-25 00:00:00,18:00:00,19:00:00,restaurante las terrazas,atacama 661,3101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585338453294314520,2020-02-25 00:00:00,11:00:00,12:30:00,centro de eventos piedra colgada,calle iglesia s/n,3101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4585336323292172034,2020-02-25 00:00:00,11:00:00,12:30:00,centro de eventos piedra colgada,calle iglesia s/n,3101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4584588770119137241,2020-02-25 00:00:00,09:00:00,10:30:00,seremi de bienes nacionales,arturo prat ndeg535,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4584443720118351917,2020-02-24 00:00:00,09:00:00,10:30:00,seremi de bienes nacionales,arturo prat 535,9101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4584412065317688074,2020-02-24 00:00:00,11:30:00,14:30:00,sede unpade,calle stgo 850,8301,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4583809919799106289,2020-02-20 00:00:00,15:30:00,17:00:00,sala multiuso capilla nuestra senora del carmen,ruta  q- 45 km 63 villa las rosas,8302,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4583808049797360835,2020-02-19 00:00:00,15:20:00,16:45:00,delegacion polcura,avenida matta polcura,8312,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4583754409109311012,2020-01-30 00:00:00,15:35:00,17:30:00,centro cultural,,1,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4583722330113812045,2020-02-21 00:00:00,11:00:00,13:00:00,municipalidad de collipulli,saavedra ndeg1355,9202,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4583696924636858048,2020-01-26 00:00:00,10:00:00,12:00:00,iglesia evangelica,los tamarindos 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4583689594632480042,2020-01-26 00:00:00,10:00:00,12:00:00,iglesia evangelica,los tamarindos 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4583684784633869353,2020-01-26 00:00:00,10:00:00,12:00:00,iglesia evangelica,las tamarindas 5603,13117,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4583680804917314189,2020-02-21 00:00:00,13:30:00,15:00:00,casa familiar (almuerzo familiar),calle padre salmuel jofre esquina el torreon,7203,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4583673074918020963,2020-02-21 00:00:00,09:45:00,11:00:00,casa familiar,ruta m-50 km 13,7201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4583662193293012252,2020-02-14 00:00:00,10:47:00,12:16:00,jjvv las vegas,las vegas 728,2201,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4583661320117612497,2020-02-21 00:00:00,11:00:00,13:00:00,salon reuniones municipal,saavedra 1355,9202,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4581259708804217105,2020-02-20 00:00:00,16:30:00,18:40:00,sede social,19 mayo/maupu,3101,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4581256368806624193,2020-02-20 00:00:00,16:30:00,18:40:00,sede vecinal,19 mayo / maipu,3101,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4581249218804917410,2020-02-19 00:00:00,20:30:00,00:00:00,,manuel rodriguez 1135,3101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4581243378805865625,2020-02-18 00:00:00,20:30:00,23:00:00,iglesia,rodriguez 1135,3101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4581234538805204731,2020-02-18 00:00:00,20:30:00,23:00:00,iglesia,rodriguez 1135,3101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4581214658806929573,2020-02-13 00:00:00,16:00:00,18:20:00,comite (sede),ramon carnicer ndeg06,3101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4581184024758699120,2020-02-20 00:00:00,10:00:00,12:50:00,liceo benjamin munoz gamero,puerto octay ,10302,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4581092274751913465,2020-02-20 00:00:00,10:00:00,12:50:00,liceo benjamin munoz gamero,munoz gamero 411,10302,4,usuarios de oficina movil de bienes nacionales,True
enc_u_4581075235813859221,2020-02-18 00:00:00,20:19:00,21:41:00,casa,llanquihue 3314,2101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4581064578802306255,2020-01-30 00:00:00,14:00:00,15:30:00,hospital de cauquenes,montt s/n,7201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4581061398809393047,2020-01-30 00:00:00,14:00:00,15:30:00,hospital de cauquenes,mont s/n,7201,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4581056888807529809,2020-01-30 00:00:00,15:30:00,17:00:00,hospital de cauquenes,montt s/n,7201,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4581052358806287783,2020-01-30 00:00:00,11:00:00,12:30:00,hospital de cauquenes,montt s/n,7201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4581040094805893253,2020-02-07 00:00:00,15:00:00,16:30:00,curanipe,salon municipal,7203,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4581036468691693815,2020-02-20 00:00:00,15:45:00,00:00:00,servicio nacional de pesca dir reg. antofagasta.,av. argentina 2560,2101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4581023070808248997,2020-02-18 00:00:00,17:50:00,20:00:00,multitalleres las peras de bulnes,montt s/n,7201,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4581014446739165529,2020-02-20 00:00:00,10:00:00,12:50:00,auditorio liceo benjamin munoz gomero,munoz gomero ndeg,10302,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4581011858806560843,2020-02-18 00:00:00,17:50:00,20:00:00,multitaller femenino las palmas de bulnes.,montt s/n,7201,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4580989851027068493,2020-02-20 00:00:00,16:00:00,17:30:00,"universidad santo tomas ,valdivia",av ramon picarte 1160,14101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4580963708805351645,2020-02-20 00:00:00,15:07:00,16:30:00,gobernacion tierra del fuego,zavattaro 525,12301,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4580385350991244643,2020-02-19 00:00:00,13:00:00,14:00:00,alto del carmen el transito,camino publico s/n,3302,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4580381630996077236,,14:00:00,15:00:00,alto del carmen el transito,camino publico s/n,3302,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4580377395224208904,2020-01-28 00:00:00,16:00:00,17:40:00,museo regional antofagasta,av. balmaceda 2786,2101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4580347969322037460,2020-02-20 00:00:00,11:00:00,13:45:00,"cdp yumbel, gendarmeria de chile",o'higgins #1575,8313,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4580317430806157960,2020-02-18 00:00:00,16:00:00,18:20:00,comite (sede),ramon carnicier ndeg06,3101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4580298983292992939,2020-02-20 00:00:00,10:00:00,12:50:00,liceo benjamin munoz gamero,munoz gamero 411,10302,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4580285390112477485,2020-02-18 00:00:00,09:00:00,13:30:00,gobernacion provincial- malleco,lautaro 226,9201,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4580283680114473497,2020-02-17 00:00:00,09:00:00,13:30:00,gobernacion provincial malleco,lautaro 226,9201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4580280730114948251,2020-02-14 00:00:00,09:00:00,15:30:00,gobernacion provincial de malleco,lautaro 226,9201,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4580276690117592085,2020-02-12 00:00:00,00:00:00,13:00:00,gobernacion provincia malleco ,lautaro #226,9201,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4580275310111159419,2020-02-11 00:00:00,09:30:00,13:00:00,gobernacion provincial - malleco ,lautaro 226,9201,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4580274070115191425,2020-02-10 00:00:00,09:00:00,13:00:00,gobernacion provincial malleco,lautaro 226,9201,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4580253610711760120,2020-02-18 00:00:00,15:50:00,17:30:00,butacura ,sector butacura,9112,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4580250578808471871,2020-02-13 00:00:00,16:00:00,18:20:00,comite (sede),ramon carnicer ndeg6,3101,7,usuarios de oficina movil de bienes nacionales,True
